year,table_alias,table_name,output,resolved_var_name,resolved_var_title,matched_pattern
2017,F1A,F1617_F1A,value_endowment_assets_beginning_gasb,F1H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2017,F1A,F1617_F1A,value_endowment_assets_end_gasb,F1H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2017,F2,F1617_F2,allowances_applied_to_tuition_fasb,F2C08,Allowances applied to tuition and fees,^Allowances applied to tuition and fees$
2017,F2,F1617_F2,endowment_net_investment_return_fasb,,,
2017,F2,F1617_F2,federal_grants_contracts_fasb,F2D05,Federal grants and contracts - Total,^Federal grants and contracts - Total$
2017,F2,F1617_F2,institutional_grants_funded_fasb,F2C05,Institutional grants (funded),^Institutional grants \(funded\)$
2017,F2,F1617_F2,institutional_grants_unfunded_fasb,F2C06,Institutional grants (unfunded),^Institutional grants \(unfunded\)$
2017,F2,F1617_F2,new_endowment_gifts_fasb,,,
2017,F2,F1617_F2,pell_grants,F2C01,Pell grants,^Pell grants$
2017,F2,F1617_F2,spending_distribution_for_current_use_fasb,,,
2017,F2,F1617_F2,state_approps_fasb,F2D03,State appropriations - Total,^State appropriations - Total$
2017,F2,F1617_F2,total_assets_fasb,F2A02,Total assets,^Total assets$
2017,F2,F1617_F2,total_expenses_fasb,F2B02,Total expenses,^Total expenses$
2017,F2,F1617_F2,total_liabilities_fasb,F2A03,Total liabilities,^Total liabilities$
2017,F2,F1617_F2,total_revenues_investment_return_fasb,F2D16,Total revenues and investment return - Total,^Total revenues and investment return - Total$
2017,F2,F1617_F2,total_unrestricted_net_assets_fasb,F2A04,Total unrestricted net assets,^Total unrestricted net assets$
2017,F2,F1617_F2,tuition_and_fees_fasb,F2D01,Tuition and fees - Total,^Tuition and fees - Total$
2017,F2,F1617_F2,unrestricted_operating_rev_fasb,,,
2017,F2,F1617_F2,value_endowment_beginning_fasb,F2H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2017,F2,F1617_F2,value_endowment_end_fasb,F2H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2017,F3,F1617_F3,discounts_allowances_applied_tuition_fees_pfp,F3C06,Discounts and allowances applied to tuition and fees,Discounts and allowances applied to tuition and fees
2017,F3,F1617_F3,federal_grants_contracts_pfp,F3D02B,Federal grants and contracts,^Federal grants and contracts
2017,F3,F1617_F3,institutional_grants_pfp,F3C04,Institutional grants,^Institutional grants$
2017,F3,F1617_F3,state_appropriations_pfp,F3D03A,State appropriations,^State appropriations
2017,F3,F1617_F3,total_assets_pfp,F3A01,Total assets,^Total assets$
2017,F3,F1617_F3,total_expenses_total_amount_pfp,F3B02,Total expenses,^Total expenses$
2017,F3,F1617_F3,total_liabilities_pfp,F3A02,Total liabilities,^Total liabilities$
2017,F3,F1617_F3,total_revenues_investment_return_pfp,F3B01,Total revenues and investment return,^Total revenues and investment return$
2017,F3,F1617_F3,total_revenues_pfp,,,
2017,F3,F1617_F3,tuition_fees_pfp,F3D01,Tuition and fees,^Tuition and fees$
2017,FLAGS,FLAGS2017,pell_accounting_method_fasb,F2PELL,Account for Pell grants as pass through transactions or as federal grant revenues to the institution (FASB  institutions)?,^Account for Pell grants as pass through transactions or as federal grant revenues to the institution \(FASB\s+institutions\)\?$
2017,FLAGS,FLAGS2017,pell_accounting_method_pfp,,,
2017,FLAGS,FLAGS2017,reporting_model,FORM_F,"Identifies reporting standards GASB, FASB, or modified FASB(for-profit institutions) used to report finance data","Identifies reporting standards GASB, FASB, or modified FASB"
2017,HD,HD2017,access_earnings,,,
2017,HD,HD2017,category,INSTCAT,Institutional category,^Institutional category$
2017,HD,HD2017,city,CITY,City location of institution,^City location of institution$
2017,HD,HD2017,control,CONTROL,Control of institution,^Control of institution$
2017,HD,HD2017,county,COUNTYNM,County name,^County name$
2017,HD,HD2017,date_closed,CLOSEDAT,Date institution closed,^Date institution closed$
2017,HD,HD2017,degree_granting_status,DEGGRANT,Degree-granting status,^Degree-granting status$
2017,HD,HD2017,grad_offering,GROFFER,Graduate offering,^Graduate offering$
2017,HD,HD2017,grad_program_mix,,,
2017,HD,HD2017,hbcu,HBCU,Historically Black College or University,Historically Black College or University
2017,HD,HD2017,highest_degree,HDEGOFR1,Highest degree offered,^Highest degree offered$
2017,HD,HD2017,id_number_multi,F1SYSCOD,Identification number of multi-institution or multi-campus organization,^Identification number of multi-institution or multi-campus organization$
2017,HD,HD2017,institution_name,INSTNM,Institution (entity) name,^Institution \(entity\) name$
2017,HD,HD2017,is_active,CYACTIVE,Institution is active in current year,^Institution is active in current year$
2017,HD,HD2017,latitude,LATITUDE,Latitude location of institution,^Latitude location of institution$
2017,HD,HD2017,level,ICLEVEL,Level of institution,^Level of institution$
2017,HD,HD2017,longitude,LONGITUD,Longitude location of institution,^Longitude location of institution$
2017,HD,HD2017,multi_institution_campus_org,F1SYSTYP,Multi-institution or multi-campus organization,^Multi-institution or multi-campus organization$
2017,HD,HD2017,name_multi,F1SYSNAM,Name of multi-institution or multi-campus organization,^Name of multi-institution or multi-campus organization$
2017,HD,HD2017,opeid,OPEID,Office of Postsecondary Education (OPE) ID Number,^Office of Postsecondary Education \(OPE\) ID Number$
2017,HD,HD2017,region,OBEREG,Bureau of Economic Analysis (BEA) regions,Bureau of Economic Analysis \(BEA\) regions
2017,HD,HD2017,sector,SECTOR,Sector of institution,^Sector of institution$
2017,HD,HD2017,size,,,
2017,HD,HD2017,state,STABBR,State abbreviation,^State abbreviation$
2017,HD,HD2017,status,ACT,Status of institution,^Status of institution$
2017,HD,HD2017,tribal_college,TRIBAL,Tribal college,^Tribal college$
2017,HD,HD2017,undergrad_program_mix,,,
2017,HD,HD2017,urbanization,LOCALE,Degree of urbanization (Urban-centric locale),Urban-centric locale
2017,HD,HD2017,zip,ZIP,ZIP code,^ZIP code$
2017,IC,IC2017,all_programs_distance_education,DISTNCED,All programs offered completely via distance education,^All programs offered completely via distance education$
2017,IC,IC2017,control_or_affiliation,CNTLAFFI,Institutional control or affiliation,^Institutional control or affiliation$
2017,IC,IC2017,has_full_time_first_time_undergrad,FT_FTUG,Full time first-time degree/certificate-seeking undergraduate students enrolled,Full time first-time degree/certificate-seeking undergraduate students enrolled
2017,IC,IC2017,religious_affiliation,RELAFFIL,Religious affiliation,^Religious affiliation$
2018,DRVADM,,admissions_yield,,,
2018,DRVEF12,,fte_12_months,,,
2018,DRVF,,endowment_assets_per_fte_fasb,,,
2018,DRVF,,endowment_assets_per_fte_gasb,,,
2018,DRVF,,gov_grants_fasb,,,
2018,DRVF,,gov_revenue_fte_fasb,,,
2018,DRVF,,state_approps_percent_core_gasb,,,
2018,DRVF,,state_revenue_fte_fasb,,,
2018,DRVGR,,transfer_out_rate_bachelor,,,
2018,DRVHR,,fte_instructional,,,
2018,DRVHR,,fte_total_staff,,,
2018,EFIA,EFIA2018,fte_graduate,FTEGD,"Reported full-time equivalent (FTE) graduate enrollment, 2017-18",^Reported full-time equivalent \(FTE\) graduate enrollment
2018,EFIA,EFIA2018,fte_undergrad,FTEUG,"Reported full-time equivalent (FTE) undergraduate enrollment, 2017-18",^Reported full-time equivalent \(FTE\) undergraduate enrollment
2018,F1A,F1718_F1A,discounts_allowances_applied_tuition_fees_gasb,F1E08,Discounts and allowances applied to tuition and fees,Discounts and allowances applied to tuition and fees
2018,F1A,F1718_F1A,endowment_net_investment_return_gasb,,,
2018,F1A,F1718_F1A,endowment_spending_distribution_current_use_gasb,,,
2018,F1A,F1718_F1A,federal_operating_grants_contracts_gasb,F1B02,Federal operating grants and contracts,^Federal operating grants and contracts$
2018,F1A,F1718_F1A,new_gifts_additions_gasb,,,
2018,F1A,F1718_F1A,state_appropriations_gasb,F1B11,State appropriations,^State appropriations$
2018,F1A,F1718_F1A,total_assets_gasb,F1A06,Total assets,^Total assets
2018,F1A,F1718_F1A,total_expenses_deductions_current_total_gasb,F1D02,Total expenses and other deductions,^Total expenses and other deductions$
2018,F1A,F1718_F1A,total_liabilities_gasb,F1A13,Total liabilities,^Total liabilities
2018,F1A,F1718_F1A,total_operating_nonoperating_revenues_gasb,F1D01,Total revenues and other additions,^Total revenues and other additions$
2018,F1A,F1718_F1A,tuition_fees_after_discounts_allowances_gasb,F1B01,"Tuition and fees, after deducting discounts and allowances","^Tuition and fees, after deducting discounts and allowances$"
2018,F1A,F1718_F1A,unrestricted_public,F1A17,Unrestricted,^Unrestricted$
2018,F1A,F1718_F1A,value_endowment_assets_beginning_gasb,F1H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2018,F1A,F1718_F1A,value_endowment_assets_end_gasb,F1H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2018,F2,F1718_F2,allowances_applied_to_tuition_fasb,F2C08,Allowances applied to tuition and fees,^Allowances applied to tuition and fees$
2018,F2,F1718_F2,endowment_net_investment_return_fasb,,,
2018,F2,F1718_F2,federal_grants_contracts_fasb,F2D05,Federal grants and contracts - Total,^Federal grants and contracts - Total$
2018,F2,F1718_F2,institutional_grants_funded_fasb,F2C05,Institutional grants (funded),^Institutional grants \(funded\)$
2018,F2,F1718_F2,institutional_grants_unfunded_fasb,F2C06,Institutional grants (unfunded),^Institutional grants \(unfunded\)$
2018,F2,F1718_F2,new_endowment_gifts_fasb,,,
2018,F2,F1718_F2,pell_grants,F2C01,Pell grants,^Pell grants$
2018,F2,F1718_F2,spending_distribution_for_current_use_fasb,,,
2018,F2,F1718_F2,state_approps_fasb,F2D03,State appropriations - Total,^State appropriations - Total$
2018,F2,F1718_F2,total_assets_fasb,F2A02,Total assets,^Total assets$
2018,F2,F1718_F2,total_expenses_fasb,F2B02,Total expenses,^Total expenses$
2018,F2,F1718_F2,total_liabilities_fasb,F2A03,Total liabilities,^Total liabilities$
2018,F2,F1718_F2,total_revenues_investment_return_fasb,F2D16,Total revenues and investment return - Total,^Total revenues and investment return - Total$
2018,F2,F1718_F2,total_unrestricted_net_assets_fasb,F2A04,Total unrestricted net assets,^Total unrestricted net assets$
2018,F2,F1718_F2,tuition_and_fees_fasb,F2D01,Tuition and fees - Total,^Tuition and fees - Total$
2018,F2,F1718_F2,unrestricted_operating_rev_fasb,,,
2018,F2,F1718_F2,value_endowment_beginning_fasb,F2H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2018,F2,F1718_F2,value_endowment_end_fasb,F2H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2018,F3,F1718_F3,discounts_allowances_applied_tuition_fees_pfp,F3C06,Discounts and allowances applied to tuition and fees,Discounts and allowances applied to tuition and fees
2018,F3,F1718_F3,federal_grants_contracts_pfp,F3D02B,Federal grants and contracts,^Federal grants and contracts
2018,F3,F1718_F3,institutional_grants_pfp,F3C04,Institutional grants,^Institutional grants$
2018,F3,F1718_F3,state_appropriations_pfp,F3D03A,State appropriations,^State appropriations
2018,F3,F1718_F3,total_assets_pfp,F3A01,Total assets,^Total assets$
2018,F3,F1718_F3,total_expenses_total_amount_pfp,F3B02,Total expenses,^Total expenses$
2018,F3,F1718_F3,total_liabilities_pfp,F3A02,Total liabilities,^Total liabilities$
2018,F3,F1718_F3,total_revenues_investment_return_pfp,F3B01,Total revenues and investment return,^Total revenues and investment return$
2018,F3,F1718_F3,total_revenues_pfp,,,
2018,F3,F1718_F3,tuition_fees_pfp,F3D01,Tuition and fees,^Tuition and fees$
2018,FLAGS,FLAGS2018,pell_accounting_method_fasb,F2PELL,Account for Pell grants as pass through transactions or as federal grant revenues to the institution (FASB  institutions)?,^Account for Pell grants as pass through transactions or as federal grant revenues to the institution \(FASB\s+institutions\)\?$
2018,FLAGS,FLAGS2018,pell_accounting_method_pfp,F3PELL,Account for Pell grants as pass through transactions or as federal grant revenues to the institution (private-for-profit institutions)?,^Account for Pell grants as pass through transactions or as federal grant revenues to the institution \(private-for-profit institutions\)\?$
2018,FLAGS,FLAGS2018,reporting_model,FORM_F,"Identifies reporting standards GASB, FASB, or modified FASB(for-profit institutions) used to report finance data","Identifies reporting standards GASB, FASB, or modified FASB"
2018,HD,HD2018,access_earnings,,,
2018,HD,HD2018,category,INSTCAT,Institutional category,^Institutional category$
2018,HD,HD2018,city,CITY,City location of institution,^City location of institution$
2018,HD,HD2018,control,CONTROL,Control of institution,^Control of institution$
2018,HD,HD2018,county,COUNTYNM,County name,^County name$
2018,HD,HD2018,date_closed,CLOSEDAT,Date institution closed,^Date institution closed$
2018,HD,HD2018,degree_granting_status,DEGGRANT,Degree-granting status,^Degree-granting status$
2018,HD,HD2018,grad_offering,GROFFER,Graduate offering,^Graduate offering$
2018,HD,HD2018,grad_program_mix,,,
2018,HD,HD2018,hbcu,HBCU,Historically Black College or University,Historically Black College or University
2018,HD,HD2018,highest_degree,HDEGOFR1,Highest degree offered,^Highest degree offered$
2018,HD,HD2018,id_number_multi,F1SYSCOD,Identification number of multi-institution or multi-campus organization,^Identification number of multi-institution or multi-campus organization$
2018,HD,HD2018,institution_name,INSTNM,Institution (entity) name,^Institution \(entity\) name$
2018,HD,HD2018,is_active,CYACTIVE,Institution is active in current year,^Institution is active in current year$
2018,HD,HD2018,latitude,LATITUDE,Latitude location of institution,^Latitude location of institution$
2018,HD,HD2018,level,ICLEVEL,Level of institution,^Level of institution$
2018,HD,HD2018,longitude,LONGITUD,Longitude location of institution,^Longitude location of institution$
2018,HD,HD2018,multi_institution_campus_org,F1SYSTYP,Multi-institution or multi-campus organization,^Multi-institution or multi-campus organization$
2018,HD,HD2018,name_multi,F1SYSNAM,Name of multi-institution or multi-campus organization,^Name of multi-institution or multi-campus organization$
2018,HD,HD2018,opeid,OPEID,Office of Postsecondary Education (OPE) ID Number,^Office of Postsecondary Education \(OPE\) ID Number$
2018,HD,HD2018,region,OBEREG,Bureau of Economic Analysis (BEA) regions,Bureau of Economic Analysis \(BEA\) regions
2018,HD,HD2018,sector,SECTOR,Sector of institution,^Sector of institution$
2018,HD,HD2018,size,,,
2018,HD,HD2018,state,STABBR,State abbreviation,^State abbreviation$
2018,HD,HD2018,status,ACT,Status of institution,^Status of institution$
2018,HD,HD2018,tribal_college,TRIBAL,Tribal college,^Tribal college$
2018,HD,HD2018,undergrad_program_mix,,,
2018,HD,HD2018,urbanization,LOCALE,Degree of urbanization (Urban-centric locale),Urban-centric locale
2018,HD,HD2018,zip,ZIP,ZIP code,^ZIP code$
2018,IC,IC2018,all_programs_distance_education,DISTNCED,All programs offered completely via distance education,^All programs offered completely via distance education$
2018,IC,IC2018,control_or_affiliation,CNTLAFFI,Institutional control or affiliation,^Institutional control or affiliation$
2018,IC,IC2018,has_full_time_first_time_undergrad,FT_FTUG,Full time first-time degree/certificate-seeking undergraduate students enrolled,Full time first-time degree/certificate-seeking undergraduate students enrolled
2018,IC,IC2018,religious_affiliation,RELAFFIL,Religious affiliation,^Religious affiliation$
2019,DRVADM,,admissions_yield,,,
2019,DRVEF12,,fte_12_months,,,
2019,DRVF,,endowment_assets_per_fte_fasb,,,
2019,DRVF,,endowment_assets_per_fte_gasb,,,
2019,DRVF,,gov_grants_fasb,,,
2019,DRVF,,gov_revenue_fte_fasb,,,
2019,DRVF,,state_approps_percent_core_gasb,,,
2019,DRVF,,state_revenue_fte_fasb,,,
2019,DRVGR,,transfer_out_rate_bachelor,,,
2019,DRVHR,,fte_instructional,,,
2019,DRVHR,,fte_total_staff,,,
2019,EFIA,EFIA2019,fte_graduate,FTEGD,"Reported full-time equivalent (FTE) graduate enrollment, 2018-19",^Reported full-time equivalent \(FTE\) graduate enrollment
2019,EFIA,EFIA2019,fte_undergrad,FTEUG,"Reported full-time equivalent (FTE) undergraduate enrollment, 2018-19",^Reported full-time equivalent \(FTE\) undergraduate enrollment
2019,F1A,F1819_F1A,discounts_allowances_applied_tuition_fees_gasb,F1E08,Discounts and allowances applied to tuition and fees,Discounts and allowances applied to tuition and fees
2019,F1A,F1819_F1A,endowment_net_investment_return_gasb,,,
2019,F1A,F1819_F1A,endowment_spending_distribution_current_use_gasb,,,
2019,F1A,F1819_F1A,federal_operating_grants_contracts_gasb,F1B02,Federal operating grants and contracts,^Federal operating grants and contracts$
2019,F1A,F1819_F1A,new_gifts_additions_gasb,,,
2019,F1A,F1819_F1A,state_appropriations_gasb,F1B11,State appropriations,^State appropriations$
2019,F1A,F1819_F1A,total_assets_gasb,F1A06,Total assets,^Total assets
2019,F1A,F1819_F1A,total_expenses_deductions_current_total_gasb,F1D02,Total expenses and other deductions,^Total expenses and other deductions$
2019,F1A,F1819_F1A,total_liabilities_gasb,F1A13,Total liabilities,^Total liabilities
2019,F1A,F1819_F1A,total_operating_nonoperating_revenues_gasb,F1D01,Total revenues and other additions,^Total revenues and other additions$
2019,F1A,F1819_F1A,tuition_fees_after_discounts_allowances_gasb,F1B01,"Tuition and fees, after deducting discounts and allowances","^Tuition and fees, after deducting discounts and allowances$"
2019,F1A,F1819_F1A,unrestricted_public,F1A17,Unrestricted,^Unrestricted$
2019,F1A,F1819_F1A,value_endowment_assets_beginning_gasb,F1H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2019,F1A,F1819_F1A,value_endowment_assets_end_gasb,F1H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2019,F2,F1819_F2,allowances_applied_to_tuition_fasb,F2C08,Allowances applied to tuition and fees,^Allowances applied to tuition and fees$
2019,F2,F1819_F2,endowment_net_investment_return_fasb,,,
2019,F2,F1819_F2,federal_grants_contracts_fasb,F2D05,Federal grants and contracts - Total,^Federal grants and contracts - Total$
2019,F2,F1819_F2,institutional_grants_funded_fasb,F2C05,Institutional grants (funded),^Institutional grants \(funded\)$
2019,F2,F1819_F2,institutional_grants_unfunded_fasb,F2C06,Institutional grants (unfunded),^Institutional grants \(unfunded\)$
2019,F2,F1819_F2,new_endowment_gifts_fasb,,,
2019,F2,F1819_F2,pell_grants,F2C01,Pell grants,^Pell grants$
2019,F2,F1819_F2,spending_distribution_for_current_use_fasb,,,
2019,F2,F1819_F2,state_approps_fasb,F2D03,State appropriations - Total,^State appropriations - Total$
2019,F2,F1819_F2,total_assets_fasb,F2A02,Total assets,^Total assets$
2019,F2,F1819_F2,total_expenses_fasb,F2B02,Total expenses,^Total expenses$
2019,F2,F1819_F2,total_liabilities_fasb,F2A03,Total liabilities,^Total liabilities$
2019,F2,F1819_F2,total_revenues_investment_return_fasb,F2D16,Total revenues and investment return - Total,^Total revenues and investment return - Total$
2019,F2,F1819_F2,total_unrestricted_net_assets_fasb,F2A04,Total unrestricted net assets,^Total unrestricted net assets$
2019,F2,F1819_F2,tuition_and_fees_fasb,F2D01,Tuition and fees - Total,^Tuition and fees - Total$
2019,F2,F1819_F2,unrestricted_operating_rev_fasb,,,
2019,F2,F1819_F2,value_endowment_beginning_fasb,F2H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2019,F2,F1819_F2,value_endowment_end_fasb,F2H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2019,F3,F1819_F3,discounts_allowances_applied_tuition_fees_pfp,F3C06,Discounts and allowances applied to tuition and fees,Discounts and allowances applied to tuition and fees
2019,F3,F1819_F3,federal_grants_contracts_pfp,F3D02B,Federal grants and contracts,^Federal grants and contracts
2019,F3,F1819_F3,institutional_grants_pfp,F3C04,Institutional grants,^Institutional grants$
2019,F3,F1819_F3,state_appropriations_pfp,F3D03A,State appropriations,^State appropriations
2019,F3,F1819_F3,total_assets_pfp,F3A01,Total assets,^Total assets$
2019,F3,F1819_F3,total_expenses_total_amount_pfp,F3B02,Total expenses,^Total expenses$
2019,F3,F1819_F3,total_liabilities_pfp,F3A02,Total liabilities,^Total liabilities$
2019,F3,F1819_F3,total_revenues_investment_return_pfp,F3B01,Total revenues and investment return,^Total revenues and investment return$
2019,F3,F1819_F3,total_revenues_pfp,,,
2019,F3,F1819_F3,tuition_fees_pfp,F3D01,Tuition and fees,^Tuition and fees$
2019,FLAGS,FLAGS2019,pell_accounting_method_fasb,F2PELL,Account for Pell grants as pass through transactions or as federal grant revenues to the institution (FASB  institutions)?,^Account for Pell grants as pass through transactions or as federal grant revenues to the institution \(FASB\s+institutions\)\?$
2019,FLAGS,FLAGS2019,pell_accounting_method_pfp,F3PELL,Account for Pell grants as pass through transactions or as federal grant revenues to the institution (private-for-profit institutions)?,^Account for Pell grants as pass through transactions or as federal grant revenues to the institution \(private-for-profit institutions\)\?$
2019,FLAGS,FLAGS2019,reporting_model,FORM_F,"Identifies reporting standards GASB, FASB, or modified FASB(for-profit institutions) used to report finance data","Identifies reporting standards GASB, FASB, or modified FASB"
2019,HD,HD2019,access_earnings,,,
2019,HD,HD2019,category,INSTCAT,Institutional category,^Institutional category$
2019,HD,HD2019,city,CITY,City location of institution,^City location of institution$
2019,HD,HD2019,control,CONTROL,Control of institution,^Control of institution$
2019,HD,HD2019,county,COUNTYNM,County name,^County name$
2019,HD,HD2019,date_closed,CLOSEDAT,Date institution closed,^Date institution closed$
2019,HD,HD2019,degree_granting_status,DEGGRANT,Degree-granting status,^Degree-granting status$
2019,HD,HD2019,grad_offering,GROFFER,Graduate offering,^Graduate offering$
2019,HD,HD2019,grad_program_mix,,,
2019,HD,HD2019,hbcu,HBCU,Historically Black College or University,Historically Black College or University
2019,HD,HD2019,highest_degree,HDEGOFR1,Highest degree offered,^Highest degree offered$
2019,HD,HD2019,id_number_multi,F1SYSCOD,Identification number of multi-institution or multi-campus organization,^Identification number of multi-institution or multi-campus organization$
2019,HD,HD2019,institution_name,INSTNM,Institution (entity) name,^Institution \(entity\) name$
2019,HD,HD2019,is_active,CYACTIVE,Institution is active in current year,^Institution is active in current year$
2019,HD,HD2019,latitude,LATITUDE,Latitude location of institution,^Latitude location of institution$
2019,HD,HD2019,level,ICLEVEL,Level of institution,^Level of institution$
2019,HD,HD2019,longitude,LONGITUD,Longitude location of institution,^Longitude location of institution$
2019,HD,HD2019,multi_institution_campus_org,F1SYSTYP,Multi-institution or multi-campus organization,^Multi-institution or multi-campus organization$
2019,HD,HD2019,name_multi,F1SYSNAM,Name of multi-institution or multi-campus organization,^Name of multi-institution or multi-campus organization$
2019,HD,HD2019,opeid,OPEID,Office of Postsecondary Education (OPE) ID Number,^Office of Postsecondary Education \(OPE\) ID Number$
2019,HD,HD2019,region,OBEREG,Bureau of Economic Analysis (BEA) regions,Bureau of Economic Analysis \(BEA\) regions
2019,HD,HD2019,sector,SECTOR,Sector of institution,^Sector of institution$
2019,HD,HD2019,size,,,
2019,HD,HD2019,state,STABBR,State abbreviation,^State abbreviation$
2019,HD,HD2019,status,ACT,Status of institution,^Status of institution$
2019,HD,HD2019,tribal_college,TRIBAL,Tribal college,^Tribal college$
2019,HD,HD2019,undergrad_program_mix,,,
2019,HD,HD2019,urbanization,LOCALE,Degree of urbanization (Urban-centric locale),Urban-centric locale
2019,HD,HD2019,zip,ZIP,ZIP code,^ZIP code$
2019,IC,IC2019,all_programs_distance_education,DISTNCED,All programs offered completely via distance education,^All programs offered completely via distance education$
2019,IC,IC2019,control_or_affiliation,CNTLAFFI,Institutional control or affiliation,^Institutional control or affiliation$
2019,IC,IC2019,has_full_time_first_time_undergrad,FT_FTUG,Full time first-time degree/certificate-seeking undergraduate students enrolled,Full time first-time degree/certificate-seeking undergraduate students enrolled
2019,IC,IC2019,religious_affiliation,RELAFFIL,Religious affiliation,^Religious affiliation$
2020,DRVADM,,admissions_yield,,,
2020,DRVEF12,,fte_12_months,,,
2020,DRVF,,endowment_assets_per_fte_fasb,,,
2020,DRVF,,endowment_assets_per_fte_gasb,,,
2020,DRVF,,gov_grants_fasb,,,
2020,DRVF,,gov_revenue_fte_fasb,,,
2020,DRVF,,state_approps_percent_core_gasb,,,
2020,DRVF,,state_revenue_fte_fasb,,,
2020,DRVGR,,transfer_out_rate_bachelor,,,
2020,DRVHR,,fte_instructional,,,
2020,DRVHR,,fte_total_staff,,,
2020,EFIA,EFIA2020,fte_graduate,,,
2020,EFIA,EFIA2020,fte_undergrad,,,
2020,F1A,F1920_F1A,discounts_allowances_applied_tuition_fees_gasb,F1E08,Discounts and allowances applied to tuition and fees,Discounts and allowances applied to tuition and fees
2020,F1A,F1920_F1A,endowment_net_investment_return_gasb,F1H03B,Endowment net investment return,Endowment net investment return
2020,F1A,F1920_F1A,endowment_spending_distribution_current_use_gasb,F1H03C,Spending distribution for current use,Spending distribution for current use
2020,F1A,F1920_F1A,federal_operating_grants_contracts_gasb,F1B02,Federal operating grants and contracts,^Federal operating grants and contracts$
2020,F1A,F1920_F1A,new_gifts_additions_gasb,F1H03A,New gifts and additions,New gifts and additions
2020,F1A,F1920_F1A,state_appropriations_gasb,F1B11,State appropriations,^State appropriations$
2020,F1A,F1920_F1A,total_assets_gasb,F1A06,Total assets,^Total assets
2020,F1A,F1920_F1A,total_expenses_deductions_current_total_gasb,F1D02,Total expenses and other deductions,^Total expenses and other deductions$
2020,F1A,F1920_F1A,total_liabilities_gasb,F1A13,Total liabilities,^Total liabilities
2020,F1A,F1920_F1A,total_operating_nonoperating_revenues_gasb,F1D01,Total revenues and other additions,^Total revenues and other additions$
2020,F1A,F1920_F1A,tuition_fees_after_discounts_allowances_gasb,F1B01,"Tuition and fees, after deducting discounts and allowances","^Tuition and fees, after deducting discounts and allowances$"
2020,F1A,F1920_F1A,unrestricted_public,F1A17,Unrestricted,^Unrestricted$
2020,F1A,F1920_F1A,value_endowment_assets_beginning_gasb,F1H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2020,F1A,F1920_F1A,value_endowment_assets_end_gasb,F1H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2020,F2,F1920_F2,allowances_applied_to_tuition_fasb,F2C08,Allowances applied to tuition and fees,^Allowances applied to tuition and fees$
2020,F2,F1920_F2,endowment_net_investment_return_fasb,F2H03B,Endowment net investment return,Endowment net investment return
2020,F2,F1920_F2,federal_grants_contracts_fasb,F2D05,Federal grants and contracts - Total,^Federal grants and contracts - Total$
2020,F2,F1920_F2,institutional_grants_funded_fasb,F2C05,Institutional grants (funded),^Institutional grants \(funded\)$
2020,F2,F1920_F2,institutional_grants_unfunded_fasb,F2C06,Institutional grants (unfunded),^Institutional grants \(unfunded\)$
2020,F2,F1920_F2,new_endowment_gifts_fasb,F2H03A,New gifts and additions,New gifts and additions
2020,F2,F1920_F2,pell_grants,F2C01,Pell grants,^Pell grants$
2020,F2,F1920_F2,spending_distribution_for_current_use_fasb,F2H03C,Spending distribution for current use,Spending distribution for current use
2020,F2,F1920_F2,state_approps_fasb,F2D03,State appropriations - Total,^State appropriations - Total$
2020,F2,F1920_F2,total_assets_fasb,F2A02,Total assets,^Total assets$
2020,F2,F1920_F2,total_expenses_fasb,F2B02,Total expenses,^Total expenses$
2020,F2,F1920_F2,total_liabilities_fasb,F2A03,Total liabilities,^Total liabilities$
2020,F2,F1920_F2,total_revenues_investment_return_fasb,F2D16,Total revenues and investment return - Total,^Total revenues and investment return - Total$
2020,F2,F1920_F2,total_unrestricted_net_assets_fasb,F2A04,Total unrestricted net assets,^Total unrestricted net assets$
2020,F2,F1920_F2,tuition_and_fees_fasb,F2D01,Tuition and fees - Total,^Tuition and fees - Total$
2020,F2,F1920_F2,unrestricted_operating_rev_fasb,F2I02,Total unrestricted operating revenues,^Total unrestricted operating revenues$
2020,F2,F1920_F2,value_endowment_beginning_fasb,F2H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
