cut_id,source_unitid,source_institution_name,source_state,source_announcement_date,source_announcement_year,source_cut_type,source_cut_description,source_generated_cut_label,source_generated_cut_summary,source_source_url,source_source_title,source_source_publication,source_row_origin,override_unitid,override_institution_name,override_state,override_announcement_date,override_announcement_year,override_cut_type,override_cut_description,override_cut_label,override_cut_summary,override_source_url,override_source_title,override_source_publication,first_seen,review_status,reviewer,reviewer_notes,reviewed_at,grandfathered,inactive,inactive_reason
f2b49142-2bd8-4964-a339-f4c9dd13fc47,155937,Sterling College,Vermont,2025-11-12,2025,institution_closure,Institution closure,100% environmentally-focused work college closing after 65+ years due to enrollment declines (38% drop 2021-2023) and persistent financial challenges.,100% environmentally-focused work college closing after 65+ years due to enrollment declines (38% drop 2021-2023) and persistent financial challenges.,https://www.insidehighered.com/news/quick-takes/2025/11/14/vermonts-sterling-college-close,,Inside Higher Ed,scraper,231095,,,,,,,,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
2478811b-b93c-4cb0-a471-c790f9bc0396,186283,Rider University,New Jersey,2025-11-10,2025,staff_layoff,Staff layoff,"Rider University will eliminate 35 to 40 full-time faculty positions, cut salaries 14% across the board, and suspend retirement contributions as part of…","Rider University will eliminate 35 to 40 full-time faculty positions, cut salaries 14% across the board, and suspend retirement contributions as part of sweeping cost-saving measures.","https://philanthropynewsdigest.org/news/other-sources/article/?id=16657194&title=Major-N.J.-univeristy-put-on-accreditation-probation,-plans-40-faculty-layoffs",,Philanthropy News Digest,scraper,,,,,,,,,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
b61c1961-4902-4827-b53f-846cd0e25052,181464,University of Nebraska-Lincoln,Nebraska,2025-11-10,2025,department_closure,4 departments eliminated saving $6.74M — 51.5 positions cut despite 100+ speakers opposing,4 departments eliminated saving $6.74M — 51.5 positions cut despite 100+ speakers opposing,"Board of Regents voted 8-0 to 7-1 to eliminate 4 departments at UNL: Earth and Atmospheric Sciences ($1.85M savings, 13 positions); Statistics ($1.75M, 12 positions); Educational Administration ($1.69M, 15.5 positions); Textiles Merchandising and Fashion Design ($1.45M, 11 positions). 541 students in affected programs. 51.5 total positions eliminated — majority faculty. Part of $27.5M budget reduction plan ($40M NU system-wide). 100+ speakers testified over 5 hours; motion to delay failed 4-4. Statistics dept particularly notable: brand-new undergraduate program set to graduate its first class spring 2026; NSF CAREER award faculty member laid off. 4 additional departments merged into 2 combined areas (plant pathology + entomology; agricultural economics + agricultural leadership/education/communication) saving additional ~$2M. Chancellor Rodney Bennett resigned January 2026 following faculty no-confidence votes; interim Chancellor Kathy Ankerson appointed. AAUP-UNL filed grievances citing faulty data and flawed process.",https://www.highereddive.com/news/unl-chancellor-reduces-program-cuts-final-proposal/805361,,Higher ED Drive,scraper,,,,,,program_suspension,Earth and Atmospheric Sciences,Earth and Atmospheric Sciences,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
f45efee8-ef58-43e9-8cf0-1f0a59534bc5,150941,Huntington University,Indiana,2025-11-07,2025,department_closure,Performing Arts Department Closure,Huntington University will suspend enrollment for all performing arts programs effective Fall 2026 due to a 21% decline in enrollment since 2020. Current…,Huntington University will suspend enrollment for all performing arts programs effective Fall 2026 due to a 21% decline in enrollment since 2020. Current students will be allowed to complete their degrees.,https://www.21alivenews.com/2025/11/07/huntington-university-students-react-performing-arts-cuts/#$0,,21alivenews,scraper,,,,,,,Huntington University will suspend enrollment for all performing arts programs effective Fall 2026 due to a 21% decline in enrollment since 2020. Current…,Huntington University will suspend enrollment for all performing arts programs effective Fall 2026 due to a 21% decline in enrollment since 2020. Current…,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
0578f96c-f70e-4dcd-a2a6-9dc8829608be,183062,Keene State College,New Hampshire,2025-11-07,2025,staff_layoff,Staff Reduction,~17 staff positions eliminated (including 2 already-vacant roles) following NH state-level budget cuts that created a significant financial gap to close by end…,~17 staff positions eliminated (including 2 already-vacant roles) following NH state-level budget cuts that created a significant financial gap to close by end of the next fiscal year. College also urged eligible faculty to consider early retirement. Part of the broader New Hampshire University System budget response to reduced state appropriations.,https://vnews.com/2025/11/14/keene-state-staff-reductions,,Valley News,scraper,,,,,,,~17 staff positions eliminated (including 2 already-vacant roles) following NH state-level budget cuts that created a significant financial gap to close by end…,~17 staff positions eliminated (including 2 already-vacant roles) following NH state-level budget cuts that created a significant financial gap to close by end…,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
0c9fc3ee-860b-4cd3-abaf-f4199d0a846e,148584,University of St Francis,Illinois,2025-11-07,2025,program_suspension,"Faculty, Staff Positions Eliminated","Faculty, Staff Positions Eliminated","Campus consolidation prompted closure of PA program in Albuquerque, NM; 18 faculty received non-renewal notices.",https://patch.com/illinois/joliet/university-st-francis-36-job-cuts-revealed-these-faculty-staff-positions-eliminated,,Patch,scraper,,,,,,,,,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
772b6502-6c03-4ba8-a141-b285433d6093,149505,Trinity Christian College,Illinois,2025-11-06,2025,institution_closure,Institution closure,The college announced it will close after the 2025–26 academic year due to financial challenges leaving 107 staff out of work and hundreds of students to…,The college announced it will close after the 2025–26 academic year due to financial challenges leaving 107 staff out of work and hundreds of students to finish their studies elsewhere.,https://patch.com/illinois/palos/shock-resignation-sadness-wake-trinity-christian-colleges-closure,,Patch,scraper,,,,,,,,,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
b8f8aae3-2c23-4f3c-bc64-0e3c870e7ece,160904,Xavier University of Louisiana,Louisiana,2025-10-29,2025,staff_layoff,"Multiple departments including Campus Ministry, Office of Social Justice, and Mass Communication","46 full-time employees laid off Oct. 30, 2024 (5.8% of full-time staff).","46 full-time employees laid off Oct. 30, 2024 (5.8% of full-time staff). Affected departments include Campus Ministry, Office of Social Justice, and other administrative units. University stated no further separations are planned. Restructuring aimed at long-term financial health while maintaining core academic mission; XULA is the only HBCU in Louisiana.",https://wgno.com/news/louisiana/orleans-parish/xavier-university-experiences-layoffs-among-full-time-staff/amp,,HBCU Digest,scraper,,,,,,,"46 full-time employees laid off Oct. 30, 2024 (5.8% of full-time staff).","46 full-time employees laid off Oct. 30, 2024 (5.8% of full-time staff).",,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
f295fb4d-35db-4493-a313-2a7abc74ddea,160658,University of Louisiana at Lafayette,Louisiana,2025-10-24,2025,staff_layoff,Staff layoff,"Interim President Jamie Hebert announced 70 positions affected across all divisions: 51 eliminated (28 unclassified, 23 classified employees) and 19…","Interim President Jamie Hebert announced 70 positions affected across all divisions: 51 eliminated (28 unclassified, 23 classified employees) and 19 reclassified. Cuts span academics, student services, and administration as part of plan to resolve $25M structural budget deficit driven by declining state appropriations and enrollment.",https://www.klfy.com/local/lafayette-parish/ul-lafayette-cuts-70-jobs-to-help-resolve-25m-deficit-interim-president/,,The Advocate,scraper,,,,,,,,,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
dbf5dfa6-5cf0-4909-960b-1c6b56bcd8bf,127741,University of Northern Colorado,Colorado,2025-10-22,2025,staff_layoff,Staff layoff,University announced 50 staff layoffs and elimination of 30 to 50 vacant positions due to $7 million projected shortfall driven by enrollment decline and state…,University announced 50 staff layoffs and elimination of 30 to 50 vacant positions due to $7 million projected shortfall driven by enrollment decline and state funding cuts.,https://www.highereddive.com/news/university-of-northern-colorado-plans-to-lay-off-50-employees/803556/,,Colorado Higher Ed News,scraper,,,,,,,,,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
4947e181-b84c-4546-b060-107805b74f71,171100,Michigan State University,Michigan,2025-10-20,2025,staff_layoff,Staff layoff,"Michigan State University cut $85 million from its general fund budget over two years, eliminating 99 filled faculty and staff positions as part of…","Michigan State University cut $85 million from its general fund budget over two years, eliminating 99 filled faculty and staff positions as part of restructuring due to a structural budget deficit.",https://msutoday.msu.edu/news/2025/budget-updates-from-president-guskiewicz-oct,,MSUToday,scraper,,,,,,,,,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
3b5bee2b-671c-419f-be48-8011e656243e,240462,University of Wisconsin-Platteville,Wisconsin,2025-10-17,2025,campus_closure,Campus closure,Declining enrollment cited as primary reason; enrollment dropped from nearly 500 in 2018 to 126 in fall 2025. Eighth UW branch campus closure since 2023.,Declining enrollment cited as primary reason; enrollment dropped from nearly 500 in 2018 to 126 in fall 2025. Eighth UW branch campus closure since 2023.,https://www.wpr.org/news/uw-platteville-baraboo-sauk-county-campus-closing,,Wisconsin Public Radio,scraper,,,,,,,Declining enrollment cited as primary reason; enrollment dropped from nearly 500 in 2018 to 126 in fall 2025. Eighth UW branch campus closure since 2023.,Declining enrollment cited as primary reason; enrollment dropped from nearly 500 in 2018 to 126 in fall 2025. Eighth UW branch campus closure since 2023.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
ff8499eb-c3b5-4c6f-a3b9-818c0a64ac00,144892,Eastern Illinois University,Illinois,2025-10-16,2025,staff_layoff,Institution-wide staff reductions,"17 staff eliminated, 23 instructors not renewed, 4 academic support professionals not renewed, 19 vacant positions unfilled.","17 staff eliminated, 23 instructors not renewed, 4 academic support professionals not renewed, 19 vacant positions unfilled. Caused by revenue declines including international enrollment drop and federal funding cuts.",https://www.dailyeasternnews.com/2025/10/14/breaking-eastern-eliminates-44-staff-positions/,,The Daily Eastern News,scraper,,,,,,,"17 staff eliminated, 23 instructors not renewed, 4 academic support professionals not renewed, 19 vacant positions unfilled.","17 staff eliminated, 23 instructors not renewed, 4 academic support professionals not renewed, 19 vacant positions unfilled.",,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
fe45a421-50c0-43a3-9c6d-39b97b51c72b,181446,Nebraska Wesleyan University,Nebraska,2025-10-10,2025,staff_layoff,Staff positions (non-faculty),Staff positions (non-faculty),"14 positions eliminated, 3 converted to part-time due to enrollment decline; no faculty affected; advisory group formed to review academic programs",https://www.klkntv.com/nebraska-wesleyan-university-eliminates-positions-amid-rising-costs-declining-enrollment/,,KLKN-TV,scraper,,,,,,,,,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
2bed88a2-f1f1-4587-aa3e-3f1c76db0ee0,166027,Harvard University,Massachusetts,2025-10-09,2025,staff_layoff,John A. Paulson School of Engineering and Applied Sciences,"~40 staff laid off (25% of union staff) due to federal funding cuts, 8% endowment tax increase, and reduced indirect cost recovery rates.","~40 staff laid off (25% of union staff) due to federal funding cuts, 8% endowment tax increase, and reduced indirect cost recovery rates. Dean cited 'enormous financial pressure.'",https://www.ndtv.com/world-news/harvard-university-to-lay-off-school-staff-amid-enormous-pressure-9430297,,NDTV,scraper,,,,,,,"~40 staff laid off (25% of union staff) due to federal funding cuts, 8% endowment tax increase, and reduced indirect cost recovery rates.","~40 staff laid off (25% of union staff) due to federal funding cuts, 8% endowment tax increase, and reduced indirect cost recovery rates.",,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
aab4cac3-407b-42ad-b12c-e285efacfb9e,211440,Carnegie Mellon University,Pennsylvania,2025-10-08,2025,staff_layoff,Software Engineering Institute,75 staff positions eliminated (10% of SEI workforce).,75 staff positions eliminated (10% of SEI workforce). Part of $33M university-wide expense reduction amid federal funding uncertainty and enrollment declines.,https://www.post-gazette.com/news/education/2025/10/08/carnegie-mellon-staff-lay-offs/stories/202510080077,,Pittsburgh Post-Gazette,scraper,,,,,,,75 staff positions eliminated (10% of SEI workforce).,75 staff positions eliminated (10% of SEI workforce).,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
4b03f228-87b8-4864-a88b-70fa50429cb8,123961,University of Southern California,California,2025-10-04,2025,staff_layoff,University-wide staff layoffs,"A state filing confirmed 55 additional job cuts, including SEIU union members, career services staffers and professors.","A state filing confirmed 55 additional job cuts, including SEIU union members, career services staffers and professors.",https://www.uscannenbergmedia.com/2025/10/03/at-least-55-more-employees-let-go-usc-reports-692-total-layoffs-as-deficit-reductions-continue/,,USC Annenberg Media,scraper,,,,,,,"A state filing confirmed 55 additional job cuts, including SEIU union members, career services staffers and professors.","A state filing confirmed 55 additional job cuts, including SEIU union members, career services staffers and professors.",,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
b441a888-0eca-4282-9513-6da3f452103e,164748,Berklee College of Music,Massachusetts,2025-10-03,2025,staff_layoff,Layoffs at Berklee College of Music,"70 staff members laid off amid budget crunch and enrollment concerns, representing ~3% of total Berklee workforce (or ~7.5% of non-faculty staff, as faculty…","70 staff members laid off amid budget crunch and enrollment concerns, representing ~3% of total Berklee workforce (or ~7.5% of non-faculty staff, as faculty contracts prohibit layoffs). No faculty positions eliminated. Cuts affect administrative and operational roles across the Boston institution.",https://www.allsides.com/news/2025-10-02-1400/business-layoffs-berklee-college-music-70-staff-members-let-go-wake-budget,,AllSides,scraper,,,,,,,"70 staff members laid off amid budget crunch and enrollment concerns, representing ~3% of total Berklee workforce (or ~7.5% of non-faculty staff, as faculty…","70 staff members laid off amid budget crunch and enrollment concerns, representing ~3% of total Berklee workforce (or ~7.5% of non-faculty staff, as faculty…",,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
9e1810aa-6523-46aa-a80b-1a7a5b214665,179867,Washington University in St Louis,Missouri,2025-10-02,2025,staff_layoff,Staff layoffs across multiple departments,"316 staff positions eliminated, 198 vacant positions closed, $52M annual savings.","316 staff positions eliminated, 198 vacant positions closed, $52M annual savings. Cuts due to budget pressures and potential federal research funding reductions.",https://www.highereddive.com/news/washington-university-layoffs-300-federal-cuts-andrew-martin/801729/,,Higher Ed Dive,scraper,,,,,,,"316 staff positions eliminated, 198 vacant positions closed, $52M annual savings.","316 staff positions eliminated, 198 vacant positions closed, $52M annual savings.",,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
5c8c78de-df78-46ad-b17f-0d1d50e7ee74,217156,Brown University,Rhode Island,2025-09-23,2025,staff_layoff,Administrative and staff positions,Administrative and staff positions,48 layoffs plus 55 vacant positions eliminated as part of $30M budget reduction following federal funding pressure and student exposé of administrative bloat,https://www.foxbusiness.com/media/brown-cut-48-jobs-scrap-55-openings-following-federal-pressure-students-expose-ivy-league-bloat,,Fox Business,scraper,,,,,,,,,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
84ee0c50-ebcb-4143-80a0-fa17988da1a6,198419,Duke University,North Carolina,2025-09-23,2025,program_suspension,Biosciences Collaborative for Research Engagement (BioCoRE) program,"Graduate support program in School of Medicine closed abruptly in August 2025 alongside IDEALS office closure, citing financial constraints amid federal…","Graduate support program in School of Medicine closed abruptly in August 2025 alongside IDEALS office closure, citing financial constraints amid federal funding cuts",https://afrotech.com/duke-university-closes-graduate-support-program-dei-office,,afrotech.com,scraper,,,,,,,"Graduate support program in School of Medicine closed abruptly in August 2025 alongside IDEALS office closure, citing financial constraints amid federal…","Graduate support program in School of Medicine closed abruptly in August 2025 alongside IDEALS office closure, citing financial constraints amid federal…",,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
b88d4d1e-9cd4-49b1-9efe-c3be5f924d12,163259,"University of Maryland, Baltimore",Maryland,2025-09-23,2025,staff_layoff,Institution-wide staff reductions,UMB laying off 30 full-time staff and eliminating 30 vacant positions due to $33.8M budget deficit from state cuts and reduced federal research funding,UMB laying off 30 full-time staff and eliminating 30 vacant positions due to $33.8M budget deficit from state cuts and reduced federal research funding,https://www.cbsnews.com/baltimore/news/federal-funding-cuts-dei-maryland-universities/,,CBS Baltimore,scraper,,,,,,,UMB laying off 30 full-time staff and eliminating 30 vacant positions due to $33.8M budget deficit from state cuts and reduced federal research funding,UMB laying off 30 full-time staff and eliminating 30 vacant positions due to $33.8M budget deficit from state cuts and reduced federal research funding,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
70829ef9-5ab3-4229-9c92-6bb6bfeeb5e1,198464,East Carolina University,North Carolina,2025-09-18,2025,program_suspension,Multiple programs (6 programs curtailed),Part of $25M budget reduction over 3 years.,Part of $25M budget reduction over 3 years. Six programs recommended for curtailment by Fiscal Health Committee due to low productivity. Teach-out plans being developed.,https://wcti12.com/news/local/title-09-12-2025,,WCTI12,scraper,,,,,,,Part of $25M budget reduction over 3 years.,Part of $25M budget reduction over 3 years.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
d7d3040f-2803-4df4-9606-426ba45afcc7,214777,Pennsylvania State University-Main Campus,Pennsylvania,2025-09-11,2025,department_closure,WPSU (NPR/PBS public broadcasting station),Board rejected $17M transfer to WHYY.,"Board rejected $17M transfer to WHYY. Federal CPB funding cut ($1.3M) and Penn State subsidy reduction ($800K) made station unsustainable. Serves 24 counties TV, 13 counties radio in central PA.",https://www.insidehighered.com/news/quick-takes/2025/09/15/penn-state-close-npr-pbs-affiliate-station-wpsu,,Inside Higher Ed,scraper,,,,,,,Board rejected $17M transfer to WHYY.,Board rejected $17M transfer to WHYY.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
cd885cdb-0e84-4f79-97bf-ff7248e8fd14,104179,University of Arizona,Arizona,2025-09-10,2025,staff_layoff,SNAP-Ed (Supplemental Nutrition Assistance Program Education),Federal funding eliminated by Congress.,"Federal funding eliminated by Congress. Program provided nutrition education across 12 Arizona counties through AZ Health Zone collaboration. Ends Sept 30, 2025.",https://www.kgun9.com/news/local-news/university-of-arizona-laying-of-43-after-federal-funding-for-snap-ed-eliminated,,KGUN 9,scraper,,,,,,,Federal funding eliminated by Congress.,Federal funding eliminated by Congress.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
df3a979b-ecb5-487a-93d7-aec28b77cf87,101879,University of North Alabama,Alabama,2025-09-08,2025,department_closure,Mitchell-West Center for Social Inclusion,LGBTQ+ support center closed due to Alabama SB 129 law banning DEI programs at public institutions.,LGBTQ+ support center closed due to Alabama SB 129 law banning DEI programs at public institutions. Center provided resources and programming for LGBTQ+ and underrepresented students.,https://www.campusreform.org/article/university-north-alabama-shutters-lgbt-center/28575,,Campus Reform,scraper,,,,,,,LGBTQ+ support center closed due to Alabama SB 129 law banning DEI programs at public institutions.,LGBTQ+ support center closed due to Alabama SB 129 law banning DEI programs at public institutions.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
5d2de109-b5ad-4e03-8888-be911bd7abeb,209551,University of Oregon,Oregon,2025-09-08,2025,staff_layoff,University-wide staff reductions,60 employee layoffs including 20 career faculty to address $29.2M deficit.,60 employee layoffs including 20 career faculty to address $29.2M deficit. No tenured faculty or degree programs eliminated per official announcement.,https://lookouteugene-springfield.com/story/university-of-oregon/2025/09/08/uo-to-cut-60-employees-this-fall-including-some-faculty-members/,,Lookout Eugene-Springfield,scraper,,,,,,,60 employee layoffs including 20 career faculty to address $29.2M deficit.,60 employee layoffs including 20 career faculty to address $29.2M deficit.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
e2536a49-42c9-4e63-8348-b968791510f4,238032,West Virginia University,West Virginia,2025-09-08,2025,staff_layoff,WVU Research Corporation employee restructuring,Mass layoff of 507 WVURC employees who will transition to direct WVU employment with identical positions.,Mass layoff of 507 WVURC employees who will transition to direct WVU employment with identical positions. Restructuring to reduce administrative burden.,https://ground.news/article/university-transitioning-507-research-corporation-employees-dominion-post,,WBOY,scraper,,,,,,,Mass layoff of 507 WVURC employees who will transition to direct WVU employment with identical positions.,Mass layoff of 507 WVURC employees who will transition to direct WVU employment with identical positions.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
0fd8ffea-76e8-4840-bfd6-79599343b42a,227331,Our Lady of the Lake University,Texas,2025-09-04,2025,department_closure,"16 degree programs including Leadership Studies, English, Spanish, Sociology, Chemistry, Creative Writing, Theology",16 degree programs discontinued due to budget deficits and declining enrollment.,16 degree programs discontinued due to budget deficits and declining enrollment. Students report inadequate teach-out options to complete degrees.,https://www.youtube.com/watch?v=Fnkr48w8R8s,,KSAT,scraper,,,,,,,16 degree programs discontinued due to budget deficits and declining enrollment.,16 degree programs discontinued due to budget deficits and declining enrollment.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
d4059c1f-c4b1-4b5e-b365-4d5aca339958,110413,California Lutheran University,California,2025-09-03,2025,program_suspension,Satellite campuses (Oxnard and Westlake Village locations),CLU satellite campuses in Oxnard and Westlake Village closing summer 2026 due to sustained enrollment decline.,CLU satellite campuses in Oxnard and Westlake Village closing summer 2026 due to sustained enrollment decline. Both sites served working-adult undergraduates and graduate students. Main Thousand Oaks campus unaffected. Impacted students offered pathways to complete degrees via online or main-campus options.,https://www.vcstar.com/story/news/education/schoolwatch/2025/09/03/clus-satellite-campuses-in-oxnard-westlake-village-to-close/85957259007/,,VC Star,scraper,,,,,,,CLU satellite campuses in Oxnard and Westlake Village closing summer 2026 due to sustained enrollment decline.,CLU satellite campuses in Oxnard and Westlake Village closing summer 2026 due to sustained enrollment decline.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
237db960-d67d-4e8d-94a4-43511018d30c,139658,Emory University,Georgia,2025-09-03,2025,department_closure,"Diversity, Equity, and Inclusion (DEI) programs and offices",Discontinued in response to Trump administration federal mandates against DEI programs.,Discontinued in response to Trump administration federal mandates against DEI programs. Interim President Leah Ward Sears announced the closure to comply with federal laws.,https://www.emorywheel.com/article/2025/09/emory-ends-dei-programs,,The Emory Wheel,scraper,,,,,,,Discontinued in response to Trump administration federal mandates against DEI programs.,Discontinued in response to Trump administration federal mandates against DEI programs.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
08b1cd81-2963-4a91-97b7-5d9ecbe61bec,230816,Bennington College,Vermont,2025-08-31,2025,staff_layoff,Staff layoffs,15 staff positions eliminated to place college on more sustainable financial path.,15 staff positions eliminated to place college on more sustainable financial path. No regular faculty positions were cut.,https://vtdigger.org/2025/08/19/bennington-college-announces-layoffs-of-15-staff-members/,,VTDigger,scraper,,,,,,,15 staff positions eliminated to place college on more sustainable financial path.,15 staff positions eliminated to place college on more sustainable financial path.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
284bcbf4-e2a1-4474-9522-a0b6ef0af65b,186867,Stevens Institute of Technology,New Jersey,2025-08-31,2025,staff_layoff,Institution-wide staff reduction,45 staff layoffs due to Trump administration policies limiting international students; international students contributed $172M to budget in 2023,45 staff layoffs due to Trump administration policies limiting international students; international students contributed $172M to budget in 2023,https://patch.com/new-jersey/hoboken/stevens-institute-technology-lays-45-employees-amid-trump-policy-changes,,Patch,scraper,,,,,,,45 staff layoffs due to Trump administration policies limiting international students; international students contributed $172M to budget in 2023,45 staff layoffs due to Trump administration policies limiting international students; international students contributed $172M to budget in 2023,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
b5f601b6-e995-47f4-ad1c-08224d8f9f0d,230959,Middlebury College,Vermont,2025-08-28,2025,campus_closure,Middlebury Institute of International Studies at Monterey campus and programs wound down,Middlebury Institute of International Studies at Monterey (MIIS) winding down all programs by summer 2027. In-person programs ended 2025 after 15 years of…,"Middlebury Institute of International Studies at Monterey (MIIS) winding down all programs by summer 2027. In-person programs ended 2025 after 15 years of fluctuating enrollment and steep post-COVID decline. Remaining online programs to sunset summer 2027. 526 students enrolled fall 2024, down 23.5% from five years prior. Programs cited operating at ""significant deficits for the last several years."" Founded 1955; acquired by Middlebury 2010. Soka University of America now in exclusive negotiations to acquire the Monterey campus and rights to continue programs in nonproliferation studies, threat intelligence, translation and localization management, and international policy and development. Both boards approved letter of intent; due diligence underway.",https://www.middleburycampus.com/article/2025/08/middlebury-to-close-miis-by-june-2027,,The Middlebury Campus,scraper,,,,,,,Middlebury Institute of International Studies at Monterey (MIIS) winding down all programs by summer 2027. In-person programs ended 2025 after 15 years of…,Middlebury Institute of International Studies at Monterey (MIIS) winding down all programs by summer 2027. In-person programs ended 2025 after 15 years of…,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
fb2e8ebe-fac8-4416-be64-c6621a3100a9,144050,University of Chicago,Illinois,2025-08-28,2025,program_suspension,"Multiple PhD programs across Arts & Humanities, Social Sciences, and professional schools","$100M budget cut, 400 staff layoffs, PhD admissions paused in most humanities depts, federal funding cuts cited as primary cause","$100M budget cut, 400 staff layoffs, PhD admissions paused in most humanities depts, federal funding cuts cited as primary cause",https://www.universityherald.com/articles/79750/20250829/university-chicago-cut-100m-lay-off-400-employees-amid-federal-policy-shifts.htm,,University Herald,scraper,,,,,,,"$100M budget cut, 400 staff layoffs, PhD admissions paused in most humanities depts, federal funding cuts cited as primary cause","$100M budget cut, 400 staff layoffs, PhD admissions paused in most humanities depts, federal funding cuts cited as primary cause",,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
53d0acd9-b519-40ab-b4bb-c82d6ad8e6bf,204857,Ohio University-Main Campus,Ohio,2025-08-26,2025,program_suspension,Bachelor of Arts in Chemistry & 10 Others,11 programs suspended due to Advance Ohio Higher Education Act requiring 5+ annual graduates.,11 programs suspended due to Advance Ohio Higher Education Act requiring 5+ annual graduates. Students can complete degrees. No immediate faculty impact expected.,https://www.ohio.edu/news/2025/08/ohio-university-will-suspend-future-entry-11-academic-programs-comply-advance-ohio,,Ohio University,scraper,,,,,,,11 programs suspended due to Advance Ohio Higher Education Act requiring 5+ annual graduates.,11 programs suspended due to Advance Ohio Higher Education Act requiring 5+ annual graduates.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
80fdc926-a198-49b4-ac0d-222d12c28467,165662,Emerson College,Massachusetts,2025-08-23,2025,staff_layoff,Staff Layoffs,5% staff reduction (30+ employees) due to enrollment and revenue falling below projections for second consecutive year. 12 union members affected.,5% staff reduction (30+ employees) due to enrollment and revenue falling below projections for second consecutive year. 12 union members affected.,https://berkeleybeacon.com/emerson-lays-off-5-of-staff-due-to-budget-reductions-offers-benefits-for-those-who-voluntarily-resign/,,The Berkeley Beacon,scraper,,,,,,,5% staff reduction (30+ employees) due to enrollment and revenue falling below projections for second consecutive year. 12 union members affected.,5% staff reduction (30+ employees) due to enrollment and revenue falling below projections for second consecutive year. 12 union members affected.,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
8a0e9882-2511-4745-beb2-e2ed01b11950,197151,School of Visual Arts,New York,2025-08-22,2025,staff_layoff,Staff layoffs across multiple departments,"Approximately 30 staff laid off due to financial challenges; enrollment dropped from 4016 to 3812 affected library, undergraduate, graduate and support staff…","Approximately 30 staff laid off due to financial challenges; enrollment dropped from 4016 to 3812 affected library, undergraduate, graduate and support staff across departments",https://www.theartnewspaper.com/2025/08/22/new-york-school-of-visual-arts-lays-off-30-employees,,The Art Newspaper,scraper,,,,,,,"Approximately 30 staff laid off due to financial challenges; enrollment dropped from 4016 to 3812 affected library, undergraduate, graduate and support staff…","Approximately 30 staff laid off due to financial challenges; enrollment dropped from 4016 to 3812 affected library, undergraduate, graduate and support staff…",,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
